geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CH,2020-02-24,5,5,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,NA,NA,TRUE,1,8606033,0.06,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,5,0,6
CH,2020-02-25,4,9,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,NA,NA,TRUE,1,8606033,0.05,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,4,0,6
CH,2020-02-26,9,18,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,NA,NA,TRUE,1,8606033,0.1,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,9,0,6
CH,2020-02-27,5,23,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,7.43,NA,TRUE,1,8606033,0.06,0.09,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,5,0,6
CH,2020-02-28,5,28,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,8.57,NA,TRUE,1,8606033,0.06,0.1,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,5,0,6
CH,2020-02-29,14,42,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,NA,NA,10.43,NA,TRUE,1,8606033,0.16,0.12,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,14,0,6
CH,2020-03-01,10,52,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,52,NA,11,11.64,TRUE,1,8606033,0.12,0.13,0.14,0.6,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,COVID19Hosp,,2021-07-09_07-48-17,day,10,0,6
CH,2020-03-02,13,65,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,60,NA,12.86,13.36,TRUE,1,8606033,0.15,0.15,0.16,0.76,NA,NA,NA,NA,NA,NA,0.7,NA,8,0.09999999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,13,0,6
CH,2020-03-03,17,82,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,73,NA,15.57,16.07,TRUE,1,8606033,0.2,0.18,0.19,0.95,NA,NA,NA,NA,NA,NA,0.85,NA,13,0.15000000000000002,COVID19Hosp,,2021-07-09_07-48-17,day,17,0,6
CH,2020-03-04,13,95,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,77,NA,14.71,18.93,TRUE,1,8606033,0.15,0.17,0.22,1.1,NA,NA,NA,NA,NA,NA,0.89,NA,4,0.040000000000000036,COVID19Hosp,,2021-07-09_07-48-17,day,13,0,6
CH,2020-03-05,18,113,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,90,NA,15.86,22.29,TRUE,1,8606033,0.21,0.18,0.26,1.31,NA,NA,NA,NA,NA,NA,1.05,NA,13,0.16000000000000003,COVID19Hosp,,2021-07-09_07-48-17,day,18,0,6
CH,2020-03-06,24,137,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,109,NA,18.14,26,TRUE,1,8606033,0.28,0.21,0.3,1.59,NA,NA,NA,NA,NA,NA,1.27,NA,19,0.21999999999999997,COVID19Hosp,,2021-07-09_07-48-17,day,24,0,6
CH,2020-03-07,8,145,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,103,NA,21.71,29.64,TRUE,1,8606033,0.09,0.25,0.34,1.68,NA,NA,NA,NA,NA,NA,1.2,NA,-6,-0.07000000000000006,COVID19Hosp,,2021-07-09_07-48-17,day,8,0,6
CH,2020-03-08,18,163,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,111,163,26.86,32.93,TRUE,1,8606033,0.21,0.31,0.38,1.89,NA,NA,NA,NA,NA,NA,1.29,1.89,8,0.09000000000000008,COVID19Hosp,,2021-07-09_07-48-17,day,18,0,6
CH,2020-03-09,29,192,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,127,187,31.71,40.57,TRUE,1,8606033,0.34,0.37,0.47,2.23,NA,NA,NA,NA,NA,NA,1.48,2.17,16,0.18999999999999995,COVID19Hosp,,2021-07-09_07-48-17,day,29,0,6
CH,2020-03-10,42,234,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,152,225,36.43,46.36,TRUE,1,8606033,0.49,0.42,0.54,2.72,NA,NA,NA,NA,NA,NA,1.77,2.61,25,0.29000000000000004,COVID19Hosp,,2021-07-09_07-48-17,day,42,0,6
CH,2020-03-11,49,283,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,188,265,44.57,53.5,TRUE,1,8606033,0.57,0.52,0.62,3.29,NA,NA,NA,NA,NA,NA,2.18,3.08,36,0.41000000000000014,COVID19Hosp,,2021-07-09_07-48-17,day,49,0,6
CH,2020-03-12,52,335,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,222,312,50,60.07,TRUE,1,8606033,0.6,0.58,0.7,3.89,NA,NA,NA,NA,NA,NA,2.58,3.63,34,0.3999999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,52,0,6
CH,2020-03-13,57,392,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,255,364,63,68.57,TRUE,1,8606033,0.66,0.73,0.8,4.55,NA,NA,NA,NA,NA,NA,2.96,4.23,33,0.3799999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,57,0,6
CH,2020-03-14,65,457,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,312,415,71,76.43,TRUE,1,8606033,0.76,0.83,0.89,5.31,NA,NA,NA,NA,NA,NA,3.63,4.82,57,0.6699999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,65,0,6
CH,2020-03-15,56,513,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,350,461,80.14,84.86,TRUE,1,8606033,0.65,0.93,0.99,5.96,NA,NA,NA,NA,NA,NA,4.07,5.36,38,0.4400000000000004,COVID19Hosp,,2021-07-09_07-48-17,day,56,0,6
CH,2020-03-16,120,633,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,441,568,88.43,94.5,TRUE,1,8606033,1.39,1.03,1.1,7.36,NA,NA,NA,NA,NA,NA,5.12,6.6,91,1.0499999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,120,0,6
CH,2020-03-17,98,731,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,497,649,100.71,104.43,TRUE,1,8606033,1.14,1.17,1.21,8.49,NA,NA,NA,NA,NA,NA,5.78,7.54,56,0.6600000000000001,COVID19Hosp,,2021-07-09_07-48-17,day,98,0,6
CH,2020-03-18,113,844,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,561,749,108.29,115.14,TRUE,1,8606033,1.31,1.26,1.34,9.81,NA,NA,NA,NA,NA,NA,6.52,8.7,64,0.7399999999999993,COVID19Hosp,,2021-07-09_07-48-17,day,113,0,6
CH,2020-03-19,110,954,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,619,841,119.71,123.29,TRUE,1,8606033,1.28,1.39,1.43,11.09,NA,NA,NA,NA,NA,NA,7.19,9.77,58,0.6700000000000008,COVID19Hosp,,2021-07-09_07-48-17,day,110,0,6
CH,2020-03-20,143,1097,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,705,960,126,134.14,TRUE,1,8606033,1.66,1.46,1.56,12.75,NA,NA,NA,NA,NA,NA,8.19,11.15,86,0.9999999999999991,COVID19Hosp,,2021-07-09_07-48-17,day,143,0,6
CH,2020-03-21,118,1215,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,758,1070,137.86,138.21,TRUE,1,8606033,1.37,1.6,1.61,14.12,NA,NA,NA,NA,NA,NA,8.81,12.43,53,0.620000000000001,COVID19Hosp,,2021-07-09_07-48-17,day,118,0,6
CH,2020-03-22,136,1351,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,838,1188,150.14,142.93,TRUE,1,8606033,1.58,1.74,1.66,15.7,NA,NA,NA,NA,NA,NA,9.74,13.8,80,0.9299999999999997,COVID19Hosp,,2021-07-09_07-48-17,day,136,0,6
CH,2020-03-23,164,1515,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,882,1323,158.14,146.21,TRUE,1,8606033,1.91,1.84,1.7,17.6,NA,NA,NA,NA,NA,NA,10.25,15.37,44,0.5099999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,164,0,6
CH,2020-03-24,181,1696,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,965,1462,167.57,148.21,TRUE,1,8606033,2.1,1.95,1.72,19.71,NA,NA,NA,NA,NA,NA,11.21,16.99,83,0.9600000000000009,COVID19Hosp,,2021-07-09_07-48-17,day,181,0,6
CH,2020-03-25,199,1895,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1051,1612,168.14,147.07,TRUE,1,8606033,2.31,1.95,1.71,22.02,NA,NA,NA,NA,NA,NA,12.21,18.73,86,1,COVID19Hosp,,2021-07-09_07-48-17,day,199,0,6
CH,2020-03-26,166,2061,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1107,1726,166.14,146,TRUE,1,8606033,1.93,1.93,1.7,23.95,NA,NA,NA,NA,NA,NA,12.86,20.06,56,0.6499999999999986,COVID19Hosp,,2021-07-09_07-48-17,day,166,0,6
CH,2020-03-27,209,2270,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1173,1878,166.43,141.14,TRUE,1,8606033,2.43,1.93,1.64,26.38,NA,NA,NA,NA,NA,NA,13.63,21.82,66,0.77000000000000135,COVID19Hosp,,2021-07-09_07-48-17,day,209,0,6
CH,2020-03-28,122,2392,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1177,1935,158.57,136.86,TRUE,1,8606033,1.42,1.84,1.59,27.79,NA,NA,NA,NA,NA,NA,13.68,22.48,4,0.049999999999998934,COVID19Hosp,,2021-07-09_07-48-17,day,122,0,6
CH,2020-03-29,122,2514,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1163,2001,144,130.71,TRUE,1,8606033,1.42,1.67,1.52,29.21,NA,NA,NA,NA,NA,NA,13.51,23.25,-14,-0.16999999999999993,COVID19Hosp,,2021-07-09_07-48-17,day,122,0,6
CH,2020-03-30,166,2680,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1165,2047,133.86,124.07,TRUE,1,8606033,1.93,1.56,1.44,31.14,NA,NA,NA,NA,NA,NA,13.54,23.79,2,0.02999999999999936,COVID19Hosp,,2021-07-09_07-48-17,day,166,0,6
CH,2020-03-31,126,2806,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1110,2075,114.71,115.29,TRUE,1,8606033,1.46,1.33,1.34,32.61,NA,NA,NA,NA,NA,NA,12.9,24.11,-55,-0.6399999999999988,COVID19Hosp,,2021-07-09_07-48-17,day,126,0,6
CH,2020-04-01,97,2903,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,1008,2059,105.57,105.29,TRUE,1,8606033,1.13,1.23,1.22,33.73,NA,NA,NA,NA,NA,NA,11.71,23.93,-102,-1.1899999999999995,COVID19Hosp,,2021-07-09_07-48-17,day,97,0,6
CH,2020-04-02,95,2998,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,937,2044,95.29,97.5,TRUE,1,8606033,1.1,1.11,1.13,34.84,NA,NA,NA,NA,NA,NA,10.89,23.75,-71,-0.8200000000000003,COVID19Hosp,,2021-07-09_07-48-17,day,95,0,6
CH,2020-04-03,75,3073,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,803,1976,81.71,85.5,TRUE,1,8606033,0.87,0.95,0.99,35.71,NA,NA,NA,NA,NA,NA,9.33,22.96,-134,-1.5600000000000005,COVID19Hosp,,2021-07-09_07-48-17,day,75,0,6
CH,2020-04-04,58,3131,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,739,1916,72,80,TRUE,1,8606033,0.67,0.84,0.93,36.38,NA,NA,NA,NA,NA,NA,8.59,22.26,-64,-0.7400000000000002,COVID19Hosp,,2021-07-09_07-48-17,day,58,0,6
CH,2020-04-05,50,3181,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,667,1830,66.57,73.64,TRUE,1,8606033,0.58,0.77,0.86,36.96,NA,NA,NA,NA,NA,NA,7.75,21.26,-72,-0.8399999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,50,0,6
CH,2020-04-06,71,3252,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,572,1737,61.14,63.79,TRUE,1,8606033,0.83,0.71,0.74,37.79,NA,NA,NA,NA,NA,NA,6.65,20.18,-95,-1.0999999999999996,COVID19Hosp,,2021-07-09_07-48-17,day,71,0,6
CH,2020-04-07,58,3310,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,504,1614,56.29,58.5,TRUE,1,8606033,0.67,0.65,0.68,38.46,NA,NA,NA,NA,NA,NA,5.86,18.75,-68,-0.79,COVID19Hosp,,2021-07-09_07-48-17,day,58,0,6
CH,2020-04-08,59,3369,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,466,1474,54.43,53.86,TRUE,1,8606033,0.69,0.63,0.63,39.15,NA,NA,NA,NA,NA,NA,5.41,17.13,-38,-0.4500000000000002,COVID19Hosp,,2021-07-09_07-48-17,day,59,0,6
CH,2020-04-09,57,3426,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,428,1365,52,49.79,TRUE,1,8606033,0.66,0.6,0.58,39.81,NA,NA,NA,NA,NA,NA,4.97,15.86,-38,-0.4400000000000004,COVID19Hosp,,2021-07-09_07-48-17,day,57,0,6
CH,2020-04-10,41,3467,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,394,1197,45.86,46.71,TRUE,1,8606033,0.48,0.53,0.54,40.29,NA,NA,NA,NA,NA,NA,4.58,13.91,-34,-0.3899999999999997,COVID19Hosp,,2021-07-09_07-48-17,day,41,0,6
CH,2020-04-11,45,3512,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,381,1120,45,43.57,TRUE,1,8606033,0.52,0.52,0.51,40.81,NA,NA,NA,NA,NA,NA,4.43,13.01,-13,-0.15000000000000036,COVID19Hosp,,2021-07-09_07-48-17,day,45,0,6
CH,2020-04-12,33,3545,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,364,1031,41.14,41.71,TRUE,1,8606033,0.38,0.48,0.48,41.19,NA,NA,NA,NA,NA,NA,4.23,11.98,-17,-0.1999999999999993,COVID19Hosp,,2021-07-09_07-48-17,day,33,0,6
CH,2020-04-13,28,3573,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,321,893,38.43,38.29,TRUE,1,8606033,0.33,0.45,0.44,41.52,NA,NA,NA,NA,NA,NA,3.73,10.38,-43,-0.5000000000000004,COVID19Hosp,,2021-07-09_07-48-17,day,28,0,6
CH,2020-04-14,52,3625,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,315,819,37.14,35.5,TRUE,1,8606033,0.6,0.43,0.41,42.12,NA,NA,NA,NA,NA,NA,3.66,9.52,-6,-0.06999999999999984,COVID19Hosp,,2021-07-09_07-48-17,day,52,0,6
CH,2020-04-15,32,3657,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,288,754,32.71,32.86,TRUE,1,8606033,0.37,0.38,0.38,42.49,NA,NA,NA,NA,NA,NA,3.35,8.76,-27,-0.31000000000000005,COVID19Hosp,,2021-07-09_07-48-17,day,32,0,6
CH,2020-04-16,38,3695,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,269,697,31.43,29.43,TRUE,1,8606033,0.44,0.37,0.34,42.93,NA,NA,NA,NA,NA,NA,3.13,8.1,-19,-0.2200000000000002,COVID19Hosp,,2021-07-09_07-48-17,day,38,0,6
CH,2020-04-17,32,3727,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,260,654,30.71,27.43,TRUE,1,8606033,0.37,0.36,0.32,43.31,NA,NA,NA,NA,NA,NA,3.02,7.6,-9,-0.10999999999999988,COVID19Hosp,,2021-07-09_07-48-17,day,32,0,6
CH,2020-04-18,14,3741,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,229,610,26,25.29,TRUE,1,8606033,0.16,0.3,0.29,43.47,NA,NA,NA,NA,NA,NA,2.66,7.09,-31,-0.3599999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,14,0,6
CH,2020-04-19,24,3765,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,220,584,24.57,23.36,TRUE,1,8606033,0.28,0.29,0.27,43.75,NA,NA,NA,NA,NA,NA,2.56,6.79,-9,-0.10000000000000009,COVID19Hosp,,2021-07-09_07-48-17,day,24,0,6
CH,2020-04-20,23,3788,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,215,536,20.43,22.29,TRUE,1,8606033,0.27,0.24,0.26,44.02,NA,NA,NA,NA,NA,NA,2.5,6.23,-5,-0.06000000000000005,COVID19Hosp,,2021-07-09_07-48-17,day,23,0,6
CH,2020-04-21,19,3807,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,182,497,17.71,19.64,TRUE,1,8606033,0.22,0.21,0.23,44.24,NA,NA,NA,NA,NA,NA,2.11,5.78,-33,-0.3900000000000001,COVID19Hosp,,2021-07-09_07-48-17,day,19,0,6
CH,2020-04-22,22,3829,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,172,460,17.86,18.14,TRUE,1,8606033,0.26,0.21,0.21,44.49,NA,NA,NA,NA,NA,NA,2,5.35,-10,-0.10999999999999988,COVID19Hosp,,2021-07-09_07-48-17,day,22,0,6
CH,2020-04-23,9,3838,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,143,412,15.29,15.71,TRUE,1,8606033,0.1,0.18,0.18,44.6,NA,NA,NA,NA,NA,NA,1.66,4.79,-29,-0.3400000000000001,COVID19Hosp,,2021-07-09_07-48-17,day,9,0,6
CH,2020-04-24,13,3851,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,124,384,13.86,13.93,TRUE,1,8606033,0.15,0.16,0.16,44.75,NA,NA,NA,NA,NA,NA,1.44,4.46,-19,-0.21999999999999997,COVID19Hosp,,2021-07-09_07-48-17,day,13,0,6
CH,2020-04-25,15,3866,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,125,354,13.29,13.43,TRUE,1,8606033,0.17,0.15,0.16,44.92,NA,NA,NA,NA,NA,NA,1.45,4.11,1,0.010000000000000009,COVID19Hosp,,2021-07-09_07-48-17,day,15,0,6
CH,2020-04-26,6,3872,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,107,327,11.71,12.21,TRUE,1,8606033,0.07,0.14,0.14,44.99,NA,NA,NA,NA,NA,NA,1.24,3.8,-18,-0.20999999999999996,COVID19Hosp,,2021-07-09_07-48-17,day,6,0,6
CH,2020-04-27,13,3885,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,97,312,11,10.86,TRUE,1,8606033,0.15,0.13,0.13,45.14,NA,NA,NA,NA,NA,NA,1.13,3.63,-10,-0.1100000000000001,COVID19Hosp,,2021-07-09_07-48-17,day,13,0,6
CH,2020-04-28,15,3900,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,93,275,10.14,9.93,TRUE,1,8606033,0.17,0.12,0.12,45.32,NA,NA,NA,NA,NA,NA,1.08,3.2,-4,-0.04999999999999982,COVID19Hosp,,2021-07-09_07-48-17,day,15,0,6
CH,2020-04-29,11,3911,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,82,254,9,8.57,TRUE,1,8606033,0.13,0.1,0.1,45.44,NA,NA,NA,NA,NA,NA,0.95,2.95,-11,-0.13000000000000012,COVID19Hosp,,2021-07-09_07-48-17,day,11,0,6
CH,2020-04-30,4,3915,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,77,220,9.14,8.43,TRUE,1,8606033,0.05,0.11,0.1,45.49,NA,NA,NA,NA,NA,NA,0.89,2.56,-5,-0.05999999999999994,COVID19Hosp,,2021-07-09_07-48-17,day,4,0,6
CH,2020-05-01,7,3922,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,71,195,7.86,7.71,TRUE,1,8606033,0.08,0.09,0.09,45.57,NA,NA,NA,NA,NA,NA,0.83,2.27,-6,-0.06000000000000005,COVID19Hosp,,2021-07-09_07-48-17,day,7,0,6
CH,2020-05-02,7,3929,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,63,188,6.57,6.79,TRUE,1,8606033,0.08,0.08,0.08,45.65,NA,NA,NA,NA,NA,NA,0.73,2.18,-8,-0.09999999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,7,0,6
CH,2020-05-03,7,3936,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,64,171,5.43,6.79,TRUE,1,8606033,0.08,0.06,0.08,45.74,NA,NA,NA,NA,NA,NA,0.74,1.99,1,0.010000000000000009,COVID19Hosp,,2021-07-09_07-48-17,day,7,0,6
CH,2020-05-04,4,3940,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,55,152,5.86,6.21,TRUE,1,8606033,0.05,0.07,0.07,45.78,NA,NA,NA,NA,NA,NA,0.64,1.77,-9,-0.09999999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,4,0,6
CH,2020-05-05,6,3946,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,46,139,5.29,5.21,TRUE,1,8606033,0.07,0.06,0.06,45.85,NA,NA,NA,NA,NA,NA,0.53,1.62,-9,-0.10999999999999999,COVID19Hosp,,2021-07-09_07-48-17,day,6,0,6
CH,2020-05-06,3,3949,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,38,120,4.57,4.79,TRUE,1,8606033,0.03,0.05,0.06,45.89,NA,NA,NA,NA,NA,NA,0.44,1.39,-8,-0.09000000000000002,COVID19Hosp,,2021-07-09_07-48-17,day,3,0,6
CH,2020-05-07,7,3956,FALSE,29050,0,FALSE,29032,0,FALSE,28949,0,FALSE,4031,0,FALSE,4907,0,FALSE,23283,0,41,118,4.43,4.71,TRUE,1,8606033,0.08,0.05,0.05,45.97,NA,NA,NA,NA,NA,NA,0.48,1.37,3,0.03999999999999998,COVID19Hosp,,2021-07-09_07-48-17,day,7,0,6
