"";"geoRegion";"date";"median_R_mean";"median_R_highHPD";"median_R_lowHPD";"timeframe_14d";"timeframe_28d";"timeframe_phase2";"timeframe_phase2b";"timeframe_all";"type";"version";"median_R_mean_mean7d"
"1";"AG";2020-02-09;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"2";"AG";2020-02-10;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"3";"AG";2020-02-11;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"4";"AG";2020-02-12;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"5";"AG";2020-02-13;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6";"AG";2020-02-14;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"7";"AG";2020-02-15;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"8";"AG";2020-02-16;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"9";"AG";2020-02-17;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"10";"AG";2020-02-18;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"11";"AG";2020-02-19;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"12";"AG";2020-02-20;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"13";"AG";2020-02-21;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"14";"AG";2020-02-22;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"15";"AG";2020-02-23;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"16";"AG";2020-02-24;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"17";"AG";2020-02-25;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"18";"AG";2020-02-26;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"19";"AG";2020-02-27;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"20";"AG";2020-02-28;2,08;3,75;0,89;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"21";"AG";2020-02-29;2,33;3,96;1,13;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"22";"AG";2020-03-01;2,54;4,09;1,36;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"23";"AG";2020-03-02;2,57;3,98;1,47;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"24";"AG";2020-03-03;2,62;3,87;1,6;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"25";"AG";2020-03-04;2,65;3,78;1,73;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"26";"AG";2020-03-05;2,65;3,65;1,82;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,49
"27";"AG";2020-03-06;2,6;3,47;1,85;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,57
"28";"AG";2020-03-07;2,49;3,25;1,83;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,59
"29";"AG";2020-03-08;2,34;2,99;1,76;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,56
"30";"AG";2020-03-09;2,15;2,71;1,65;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,5
"31";"AG";2020-03-10;1,96;2,44;1,53;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,41
"32";"AG";2020-03-11;1,81;2,24;1,43;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,29
"33";"AG";2020-03-12;1,7;2,09;1,36;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,15
"34";"AG";2020-03-13;1,63;1,97;1,31;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,01
"35";"AG";2020-03-14;1,56;1,88;1,27;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,88
"36";"AG";2020-03-15;1,49;1,78;1,22;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,76
"37";"AG";2020-03-16;1,41;1,69;1,16;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,65
"38";"AG";2020-03-17;1,34;1,59;1,1;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,56
"39";"AG";2020-03-18;1,27;1,51;1,05;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,49
"40";"AG";2020-03-19;1,21;1,43;1;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,42
"41";"AG";2020-03-20;1,16;1,37;0,96;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,35
"42";"AG";2020-03-21;1,11;1,31;0,92;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,28
"43";"AG";2020-03-22;1,05;1,25;0,87;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,22
"44";"AG";2020-03-23;0,99;1,18;0,82;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,16
"45";"AG";2020-03-24;0,93;1,12;0,77;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,1
"46";"AG";2020-03-25;0,88;1,06;0,72;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"47";"AG";2020-03-26;0,83;1,01;0,68;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"48";"AG";2020-03-27;0,8;0,97;0,64;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,94
"49";"AG";2020-03-28;0,77;0,94;0,62;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"50";"AG";2020-03-29;0,75;0,92;0,59;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"51";"AG";2020-03-30;0,73;0,9;0,57;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,81
"52";"AG";2020-03-31;0,7;0,88;0,54;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,78
"53";"AG";2020-04-01;0,68;0,86;0,52;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,75
"54";"AG";2020-04-02;0,66;0,85;0,5;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,73
"55";"AG";2020-04-03;0,66;0,85;0,49;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,71
"56";"AG";2020-04-04;0,67;0,87;0,49;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"57";"AG";2020-04-05;0,68;0,89;0,5;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,68
"58";"AG";2020-04-06;0,7;0,92;0,51;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,68
"59";"AG";2020-04-07;0,71;0,95;0,51;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,68
"60";"AG";2020-04-08;0,72;0,97;0,51;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"61";"AG";2020-04-09;0,74;1;0,52;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,7
"62";"AG";2020-04-10;0,77;1,05;0,54;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,71
"63";"AG";2020-04-11;0,81;1,1;0,57;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,73
"64";"AG";2020-04-12;0,85;1,15;0,59;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,76
"65";"AG";2020-04-13;0,87;1,18;0,6;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,78
"66";"AG";2020-04-14;0,87;1,19;0,59;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"67";"AG";2020-04-15;0,84;1,16;0,57;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"68";"AG";2020-04-16;0,8;1,12;0,53;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"69";"AG";2020-04-17;0,76;1,07;0,49;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"70";"AG";2020-04-18;0,73;1,04;0,46;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"71";"AG";2020-04-19;0,71;1,03;0,45;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"72";"AG";2020-04-20;0,7;1,04;0,43;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,77
"73";"AG";2020-04-21;0,7;1,05;0,42;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,75
"74";"AG";2020-04-22;0,69;1,05;0,41;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,73
"75";"AG";2020-04-23;0,69;1,06;0,39;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,71
"76";"AG";2020-04-24;0,68;1,07;0,38;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,7
"77";"AG";2020-04-25;0,69;1,09;0,38;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"78";"AG";2020-04-26;0,71;1,14;0,39;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"79";"AG";2020-04-27;0,74;1,19;0,4;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,7
"80";"AG";2020-04-28;0,77;1,25;0,41;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,71
"81";"AG";2020-04-29;0,79;1,29;0,41;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,72
"82";"AG";2020-04-30;0,8;1,32;0,41;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,74
"83";"AG";2020-05-01;0,8;1,34;0,4;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,76
"84";"AG";2020-05-02;0,8;1,35;0,4;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,77
"85";"AG";2020-05-03;0,81;1,37;0,39;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,79
"86";"AG";2020-05-04;0,81;1,39;0,39;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"87";"AG";2020-05-05;0,81;1,41;0,38;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"88";"AG";2020-05-06;0,81;1,41;0,37;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,81
"89";"AG";2020-05-07;0,79;1,41;0,35;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"90";"AG";2020-05-08;0,78;1,4;0,33;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"91";"AG";2020-05-09;0,75;1,37;0,31;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,79
"92";"AG";2020-05-10;0,71;1,34;0,28;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,78
"93";"AG";2020-05-11;0,68;1,32;0,25;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,76
"94";"AG";2020-05-12;0,67;1,32;0,23;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,74
"95";"AG";2020-05-13;0,67;1,36;0,22;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,72
"96";"AG";2020-05-14;0,67;1,4;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,7
"97";"AG";2020-05-15;0,68;1,45;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"98";"AG";2020-05-16;0,7;1,51;0,2;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,68
"99";"AG";2020-05-17;0,74;1,6;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,69
"100";"AG";2020-05-18;0,77;1,68;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,7
"101";"AG";2020-05-19;0,8;1,76;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,72
"102";"AG";2020-05-20;0,82;1,83;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,74
"103";"AG";2020-05-21;0,86;1,91;0,22;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,77
"104";"AG";2020-05-22;0,9;2;0,23;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,8
"105";"AG";2020-05-23;0,92;2,06;0,24;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"106";"AG";2020-05-24;0,91;2,06;0,23;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"107";"AG";2020-05-25;0,88;2,03;0,21;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"108";"AG";2020-05-26;0,85;1,99;0,19;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"109";"AG";2020-05-27;0,82;1,96;0,17;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"110";"AG";2020-05-28;0,8;1,94;0,16;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"111";"AG";2020-05-29;0,8;1,97;0,15;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"112";"AG";2020-05-30;0,85;2,08;0,16;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,84
"113";"AG";2020-05-31;0,93;2,25;0,19;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"114";"AG";2020-06-01;1,03;2,44;0,23;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"115";"AG";2020-06-02;1,14;2,62;0,27;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,91
"116";"AG";2020-06-03;1,24;2,77;0,32;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,97
"117";"AG";2020-06-04;1,33;2,89;0,37;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"118";"AG";2020-06-05;1,4;2,96;0,42;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,13
"119";"AG";2020-06-06;1,42;2,95;0,45;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,21
"120";"AG";2020-06-07;1,41;2,87;0,47;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,28
"121";"AG";2020-06-08;1,37;2,74;0,47;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,33
"122";"AG";2020-06-09;1,31;2,61;0,46;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,35
"123";"AG";2020-06-10;1,27;2,49;0,45;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,36
"124";"AG";2020-06-11;1,25;2,43;0,46;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,35
"125";"AG";2020-06-12;1,3;2,47;0,51;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,33
"126";"AG";2020-06-13;1,42;2,59;0,6;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,33
"127";"AG";2020-06-14;1,59;2,78;0,73;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,36
"128";"AG";2020-06-15;1,79;3;0,89;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,42
"129";"AG";2020-06-16;2;3,21;1,08;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,52
"130";"AG";2020-06-17;2,16;3,32;1,24;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,64
"131";"AG";2020-06-18;2,2;3,28;1,34;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,78
"132";"AG";2020-06-19;2,14;3,11;1,35;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,9
"133";"AG";2020-06-20;2;2,85;1,3;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,98
"134";"AG";2020-06-21;1,81;2,55;1,19;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,01
"135";"AG";2020-06-22;1,59;2,23;1,06;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,99
"136";"AG";2020-06-23;1,39;1,95;0,92;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,9
"137";"AG";2020-06-24;1,23;1,73;0,82;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,77
"138";"AG";2020-06-25;1,12;1,58;0,74;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,61
"139";"AG";2020-06-26;1,05;1,48;0,69;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,46
"140";"AG";2020-06-27;1;1,42;0,65;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,31
"141";"AG";2020-06-28;0,97;1,38;0,64;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,19
"142";"AG";2020-06-29;0,97;1,37;0,63;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,1
"143";"AG";2020-06-30;0,97;1,38;0,63;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"144";"AG";2020-07-01;0,98;1,39;0,64;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,01
"145";"AG";2020-07-02;1;1,41;0,65;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"146";"AG";2020-07-03;1,03;1,46;0,68;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"147";"AG";2020-07-04;1,08;1,51;0,72;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"148";"AG";2020-07-05;1,11;1,55;0,75;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"149";"AG";2020-07-06;1,13;1,57;0,76;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"150";"AG";2020-07-07;1,12;1,55;0,76;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,06
"151";"AG";2020-07-08;1,1;1,52;0,75;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,08
"152";"AG";2020-07-09;1,08;1,49;0,73;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,09
"153";"AG";2020-07-10;1,06;1,46;0,72;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,1
"154";"AG";2020-07-11;1,04;1,44;0,71;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,09
"155";"AG";2020-07-12;1,04;1,43;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,08
"156";"AG";2020-07-13;1,03;1,42;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,07
"157";"AG";2020-07-14;1,02;1,41;0,69;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"158";"AG";2020-07-15;1,01;1,39;0,69;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"159";"AG";2020-07-16;1,01;1,39;0,68;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,03
"160";"AG";2020-07-17;1,01;1,39;0,69;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"161";"AG";2020-07-18;1,02;1,41;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"162";"AG";2020-07-19;1,03;1,42;0,71;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"163";"AG";2020-07-20;1,03;1,42;0,71;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"164";"AG";2020-07-21;1,03;1,41;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"165";"AG";2020-07-22;1,02;1,4;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"166";"AG";2020-07-23;1,01;1,39;0,69;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"167";"AG";2020-07-24;1,02;1,4;0,7;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"168";"AG";2020-07-25;1,03;1,41;0,71;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"169";"AG";2020-07-26;1,04;1,43;0,72;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,03
"170";"AG";2020-07-27;1,06;1,45;0,74;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,03
"171";"AG";2020-07-28;1,09;1,48;0,76;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"172";"AG";2020-07-29;1,12;1,51;0,79;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"173";"AG";2020-07-30;1,15;1,54;0,82;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,07
"174";"AG";2020-07-31;1,18;1,57;0,84;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,1
"175";"AG";2020-08-01;1,19;1,58;0,86;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,12
"176";"AG";2020-08-02;1,2;1,58;0,87;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,14
"177";"AG";2020-08-03;1,19;1,56;0,87;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,16
"178";"AG";2020-08-04;1,17;1,53;0,86;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,17
"179";"AG";2020-08-05;1,15;1,5;0,84;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,18
"180";"AG";2020-08-06;1,14;1,49;0,84;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,17
"181";"AG";2020-08-07;1,14;1,48;0,85;FALSE;FALSE;TRUE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,17
